date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:58:33	0/0	---MC-	301	error ('MOVED%20PERMANENTLY')	text/html	date:Mon,%2012%20Jul%202021%2012:58:33%20GMT	https://archive.pycon.kr/2014/about/coc	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/coc	(from https://archive.pycon.kr/2014/)
21:58:33	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2012:58:33%20GMT	http://archive.pycon.kr/2014/about/detail	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/detail.13.delayed	(from https://archive.pycon.kr/2014/)
21:58:33	15555/15555	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:33%20GMT	https://archive.pycon.kr/2014/about/coc/	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/coc/index.html	(from https://archive.pycon.kr/2014/)
21:58:33	0/0	---MC-	301	error ('MOVED%20PERMANENTLY')	text/html	date:Mon,%2012%20Jul%202021%2012:58:34%20GMT	https://archive.pycon.kr/2014/about/detail	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/detail	(from https://archive.pycon.kr/2014/)
21:58:34	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2012:58:34%20GMT	http://archive.pycon.kr/2014/about/announcements	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/announcements.15.delayed	(from https://archive.pycon.kr/2014/)
21:58:34	0/0	---MC-	301	error ('MOVED%20PERMANENTLY')	text/html	date:Mon,%2012%20Jul%202021%2012:58:34%20GMT	https://archive.pycon.kr/2014/about/announcements	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/announcements	(from https://archive.pycon.kr/2014/)
21:58:34	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2012:58:34%20GMT	http://archive.pycon.kr/2014/about/sponsors	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/sponsors.17.delayed	(from https://archive.pycon.kr/2014/)
21:58:34	11877/11877	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:34%20GMT	https://archive.pycon.kr/2014/about/detail/	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/detail/index.html	(from https://archive.pycon.kr/2014/)
21:58:34	0/0	---MC-	301	error ('MOVED%20PERMANENTLY')	text/html	date:Mon,%2012%20Jul%202021%2012:58:35%20GMT	https://archive.pycon.kr/2014/about/sponsors	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/sponsors	(from https://archive.pycon.kr/2014/)
21:58:35	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2012:58:35%20GMT	http://archive.pycon.kr/2014/about/staff	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/staff.19.delayed	(from https://archive.pycon.kr/2014/)
21:58:35	0/0	---MC-	301	error ('MOVED%20PERMANENTLY')	text/html	date:Mon,%2012%20Jul%202021%2012:58:35%20GMT	https://archive.pycon.kr/2014/about/staff	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/staff	(from https://archive.pycon.kr/2014/)
21:58:35	15421/15421	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:35%20GMT	https://archive.pycon.kr/2014/about/announcements/	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/announcements/index.html	(from https://archive.pycon.kr/2014/)
21:58:35	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2012:58:35%20GMT	http://archive.pycon.kr/2014/programs/cfp	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/programs/cfp.1b.delayed	(from https://archive.pycon.kr/2014/)
21:58:36	0/0	---MC-	301	error ('MOVED%20PERMANENTLY')	text/html	date:Mon,%2012%20Jul%202021%2012:58:36%20GMT	https://archive.pycon.kr/2014/programs/cfp	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/programs/cfp	(from https://archive.pycon.kr/2014/)
21:58:36	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2012:58:36%20GMT	http://archive.pycon.kr/2014/programs/schedule	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/programs/schedule.1d.delayed	(from https://archive.pycon.kr/2014/)
21:58:36	11282/11282	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:36%20GMT	https://archive.pycon.kr/2014/about/sponsors/	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/sponsors/index.html	(from https://archive.pycon.kr/2014/)
21:58:36	0/0	---MC-	301	error ('MOVED%20PERMANENTLY')	text/html	date:Mon,%2012%20Jul%202021%2012:58:36%20GMT	https://archive.pycon.kr/2014/programs/schedule	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/programs/schedule	(from https://archive.pycon.kr/2014/)
21:58:36	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2012:58:36%20GMT	http://archive.pycon.kr/2014/programs/list	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/programs/list.1f.delayed	(from https://archive.pycon.kr/2014/)
21:58:36	0/0	---MC-	301	error ('MOVED%20PERMANENTLY')	text/html	date:Mon,%2012%20Jul%202021%2012:58:37%20GMT	https://archive.pycon.kr/2014/programs/list	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/programs/list	(from https://archive.pycon.kr/2014/)
21:58:37	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2012:58:37%20GMT	http://archive.pycon.kr/2014/programs/speakers	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/programs/speakers.21.delayed	(from https://archive.pycon.kr/2014/)
21:58:37	0/0	---MC-	301	error ('MOVED%20PERMANENTLY')	text/html	date:Mon,%2012%20Jul%202021%2012:58:37%20GMT	https://archive.pycon.kr/2014/programs/speakers	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/programs/speakers	(from https://archive.pycon.kr/2014/)
21:58:37	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2012:58:37%20GMT	http://archive.pycon.kr/2014/programs/jobfair	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/programs/jobfair.23.delayed	(from https://archive.pycon.kr/2014/)
21:58:37	12519/12519	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:37%20GMT	https://archive.pycon.kr/2014/about/staff/	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/staff/index.html	(from https://archive.pycon.kr/2014/)
21:58:37	0/0	---MC-	301	error ('MOVED%20PERMANENTLY')	text/html	date:Mon,%2012%20Jul%202021%2012:58:37%20GMT	https://archive.pycon.kr/2014/programs/jobfair	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/programs/jobfair	(from https://archive.pycon.kr/2014/)
21:58:38	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2012:58:38%20GMT	http://archive.pycon.kr/2014/programs/bof	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/programs/bof.25.delayed	(from https://archive.pycon.kr/2014/)
21:58:38	0/0	---MC-	301	error ('MOVED%20PERMANENTLY')	text/html	date:Mon,%2012%20Jul%202021%2012:58:38%20GMT	https://archive.pycon.kr/2014/programs/bof	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/programs/bof	(from https://archive.pycon.kr/2014/)
21:58:38	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2012:58:38%20GMT	http://archive.pycon.kr/2014/registration	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/registration.27.delayed	(from https://archive.pycon.kr/2014/)
21:58:38	12928/12928	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:38%20GMT	https://archive.pycon.kr/2014/programs/cfp/	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/programs/cfp/index.html	(from https://archive.pycon.kr/2014/)
21:58:38	0/0	---MC-	301	error ('MOVED%20PERMANENTLY')	text/html	date:Mon,%2012%20Jul%202021%2012:58:38%20GMT	https://archive.pycon.kr/2014/registration	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/registration	(from https://archive.pycon.kr/2014/)
21:58:38	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2012:58:39%20GMT	http://archive.pycon.kr/2014/venue	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/venue.29.delayed	(from https://archive.pycon.kr/2014/)
21:58:39	0/0	---MC-	301	error ('MOVED%20PERMANENTLY')	text/html	date:Mon,%2012%20Jul%202021%2012:58:39%20GMT	https://archive.pycon.kr/2014/venue	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/venue	(from https://archive.pycon.kr/2014/)
21:58:39	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2012:58:39%20GMT	http://archive.pycon.kr/2014/contact	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/contact.2b.delayed	(from https://archive.pycon.kr/2014/)
21:58:39	45725/45725	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:39%20GMT	https://archive.pycon.kr/2014/programs/schedule/	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/programs/schedule/index.html	(from https://archive.pycon.kr/2014/)
21:58:39	0/0	---MC-	301	error ('MOVED%20PERMANENTLY')	text/html	date:Mon,%2012%20Jul%202021%2012:58:39%20GMT	https://archive.pycon.kr/2014/contact	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/contact	(from https://archive.pycon.kr/2014/)
21:58:39	64151/64151	---MCZ	200	added ('OK')	image/png	etag:W/%2254d1b22d-fa97%22	https://archive.pycon.kr/2014/static/image/pyconkr-logo-large.png	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/static/image/pyconkr-logo-large.png	(from https://archive.pycon.kr/2014/)
21:58:40	22075/22075	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:40%20GMT	https://archive.pycon.kr/2014/programs/list/	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/programs/list/index.html	(from https://archive.pycon.kr/2014/)
21:58:40	55047/55047	---MC-	200	added ('OK')	application/javascript	date:Mon,%2012%20Jul%202021%2012:58:40%20GMT	https://apis.google.com/js/plusone.js	C:/pycon2014/pyconkr2014/apis.google.com/js/plusone.js	(from https://archive.pycon.kr/2014/)
21:58:40	36479/36479	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:40%20GMT	https://archive.pycon.kr/2014/programs/speakers/	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/programs/speakers/index.html	(from https://archive.pycon.kr/2014/)
21:58:40	163292/163292	---MCZ	200	added ('OK')	image/png	etag:W/%2254d1b22d-27ddc%22	https://archive.pycon.kr/2014/static/image/bg-building.png	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/static/image/bg-building.png	(from https://archive.pycon.kr/2014/)
21:58:40	13553/13553	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:40%20GMT	https://archive.pycon.kr/2014/programs/jobfair/	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/programs/jobfair/index.html	(from https://archive.pycon.kr/2014/)
21:58:41	4477/4477	---MCZ	200	added ('OK')	image/png	etag:W/%2254d1b22d-117d%22	https://archive.pycon.kr/2014/static/image/bg-mountain.png	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/static/image/bg-mountain.png	(from https://archive.pycon.kr/2014/)
21:58:41	1337/1337	---MCZ	200	added ('OK')	image/png	etag:W/%2254d1b22d-539%22	https://archive.pycon.kr/2014/static/image/bg-ntower.png	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/static/image/bg-ntower.png	(from https://archive.pycon.kr/2014/)
21:58:41	1319/1319	---MCZ	200	added ('OK')	image/png	etag:W/%2254d1b22d-527%22	https://archive.pycon.kr/2014/static/image/bg-tower.png	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/static/image/bg-tower.png	(from https://archive.pycon.kr/2014/)
21:58:41	12594/12594	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:41%20GMT	https://archive.pycon.kr/2014/programs/bof/	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/programs/bof/index.html	(from https://archive.pycon.kr/2014/)
21:58:41	11893/11893	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:41%20GMT	https://archive.pycon.kr/2014/about/announcement/5	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/announcement/5.html	(from https://archive.pycon.kr/2014/)
21:58:41	13496/13496	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:42%20GMT	https://archive.pycon.kr/2014/about/announcement/4	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/announcement/4.html	(from https://archive.pycon.kr/2014/)
21:58:42	11984/11984	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:42%20GMT	https://archive.pycon.kr/2014/about/announcement/3	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/announcement/3.html	(from https://archive.pycon.kr/2014/)
21:58:42	11895/11895	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:42%20GMT	https://archive.pycon.kr/2014/about/sponsor/google	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/sponsor/google.html	(from https://archive.pycon.kr/2014/)
21:58:42	12056/12056	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:42%20GMT	https://archive.pycon.kr/2014/registration/	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/registration/index.html	(from https://archive.pycon.kr/2014/)
21:58:42	50314/50314	---MCZ	200	added ('OK')	image/png	etag:W/%2253fb0095-c48a%22	https://archive.pycon.kr/2014/media/sponsor/sponsor-google.png	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/media/sponsor/sponsor-google.png	(from https://archive.pycon.kr/2014/)
21:58:42	11920/11920	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:42%20GMT	https://archive.pycon.kr/2014/about/sponsor/nipa	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/sponsor/nipa.html	(from https://archive.pycon.kr/2014/)
21:58:42	67130/67130	---MCZ	200	added ('OK')	image/png	etag:W/%2253fb0095-1063a%22	https://archive.pycon.kr/2014/media/sponsor/sponsor-nipa.png	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/media/sponsor/sponsor-nipa.png	(from https://archive.pycon.kr/2014/)
21:58:43	12070/12070	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:43%20GMT	https://archive.pycon.kr/2014/about/sponsor/opentechnet	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/sponsor/opentechnet.html	(from https://archive.pycon.kr/2014/)
21:58:43	15407/15407	---MCZ	200	added ('OK')	image/png	etag:W/%2253fb0095-3c2f%22	https://archive.pycon.kr/2014/media/sponsor/sponsor-opentechnet.png	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/media/sponsor/sponsor-opentechnet.png	(from https://archive.pycon.kr/2014/)
21:58:43	17163/17163	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:43%20GMT	https://archive.pycon.kr/2014/venue/	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/venue/index.html	(from https://archive.pycon.kr/2014/)
21:58:43	11952/11952	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:43%20GMT	https://archive.pycon.kr/2014/about/sponsor/naverd2	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/sponsor/naverd2.html	(from https://archive.pycon.kr/2014/)
21:58:43	21347/21347	---MCZ	200	added ('OK')	image/png	etag:W/%2253fb0095-5363%22	https://archive.pycon.kr/2014/media/sponsor/sponsor-naverd2.png	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/media/sponsor/sponsor-naverd2.png	(from https://archive.pycon.kr/2014/)
21:58:44	12069/12069	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:44%20GMT	https://archive.pycon.kr/2014/about/sponsor/github	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/sponsor/github.html	(from https://archive.pycon.kr/2014/)
21:58:44	6340/6340	---MCZ	200	added ('OK')	image/png	etag:W/%2253fb0095-18c4%22	https://archive.pycon.kr/2014/media/sponsor/sponsor-github.png	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/media/sponsor/sponsor-github.png	(from https://archive.pycon.kr/2014/)
21:58:44	11916/11916	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:44%20GMT	https://archive.pycon.kr/2014/contact/	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/contact/index.html	(from https://archive.pycon.kr/2014/)
21:58:44	11945/11945	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:44%20GMT	https://archive.pycon.kr/2014/about/sponsor/smartstudy	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/sponsor/smartstudy.html	(from https://archive.pycon.kr/2014/)
21:58:44	24373/24373	---MCZ	200	added ('OK')	image/png	etag:W/%2253fb0095-5f35%22	https://archive.pycon.kr/2014/media/sponsor/sponsor-smartstudy.png	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/media/sponsor/sponsor-smartstudy.png	(from https://archive.pycon.kr/2014/)
21:58:44	11898/11898	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:45%20GMT	https://archive.pycon.kr/2014/about/sponsor/yogiyo	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/sponsor/yogiyo.html	(from https://archive.pycon.kr/2014/)
21:58:45	66988/66988	---MCZ	200	added ('OK')	image/png	etag:W/%2253fb0095-105ac%22	https://archive.pycon.kr/2014/media/sponsor/sponsor-yogiyo.png	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/media/sponsor/sponsor-yogiyo.png	(from https://archive.pycon.kr/2014/)
21:58:45	12108/12108	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:45%20GMT	https://archive.pycon.kr/2014/login/	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/login/index.html	(from https://archive.pycon.kr/2014/)
21:58:45	11946/11946	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:45%20GMT	https://archive.pycon.kr/2014/about/sponsor/insilicogen	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/sponsor/insilicogen.html	(from https://archive.pycon.kr/2014/)
21:58:45	20965/20965	---MCZ	200	added ('OK')	image/png	etag:W/%2253fb0095-51e5%22	https://archive.pycon.kr/2014/media/sponsor/sponsor-insilicogen.png	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/media/sponsor/sponsor-insilicogen.png	(from https://archive.pycon.kr/2014/)
21:58:45	11944/11944	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:45%20GMT	https://archive.pycon.kr/2014/about/sponsor/hanbit	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/sponsor/hanbit.html	(from https://archive.pycon.kr/2014/)
21:58:45	34297/34297	---MCZ	200	added ('OK')	image/png	etag:W/%2253fb0095-85f9%22	https://archive.pycon.kr/2014/media/sponsor/sponsor-hanbit.png	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/media/sponsor/sponsor-hanbit.png	(from https://archive.pycon.kr/2014/)
21:58:46	11976/11976	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2012:58:46%20GMT	https://archive.pycon.kr/2014/about/sponsor/insight	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/about/sponsor/insight.html	(from https://archive.pycon.kr/2014/)
21:58:46	55153/55153	---MCZ	200	added ('OK')	image/png	etag:W/%2253fb0095-d771%22	https://archive.pycon.kr/2014/media/sponsor/sponsor-insight.png	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/media/sponsor/sponsor-insight.png	(from https://archive.pycon.kr/2014/)
21:58:46	0/0	---MC-	302	error ('FOUND')	text/html	date:Mon,%2012%20Jul%202021%2012:58:46%20GMT	https://archive.pycon.kr/2014/lang/ko/	C:/pycon2014/pyconkr2014/archive.pycon.kr/2014/lang/ko/index.html	(from https://archive.pycon.kr/2014/)
